getAreaThreadSize,project dashboard,t112,null,pre
getAreaThreadSize,project dashboard,t112,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t112,null,pre
getAreaThreadSize,project dashboard,t112,'request success',post
getAreaThreadSize,project dashboard,t112,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t112,'request success',post
getAreaThreadSize,project dashboard,t112,'request success',post
getAreaThreadSize,project dashboard,t112,'',post
getAreaThreadSize,project dashboard,t112,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t112,[{'count(*)':154}],post
getAreaThreadSize,project dashboard,t112,'',post
getAreaThreadSize,project dashboard,t112,null,pre
getAreaThreadSize,project dashboard,t112,'request success',post
getAreaThreadSize,project dashboard,t112,[{'count(*)':0}],post
getAreaThreadSize,project dashboard,t112,[{'count(*)':14}],post
getAreaThreadSize,project dashboard,t112,"[{'id':12,'thread_id':26,'ourproblem':' asdf<br />','time_stamp':'2017-12-18T21:33:01.809Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':13,'thread_id':26,'ourproblem':' asdf','time_stamp':'2017-12-",post
getAreaThreadSize,project dashboard,t112,[{'count(*)':8}],post
getAreaThreadSize,project dashboard,t112,'',post
getAreaThreadSize,project dashboard,t112,'',post
getAreaThreadSize,project dashboard,t112,'request success',post
getAreaThreadSize,project dashboard,t112,"[{'id':5,'thread_id':17,'ourproblem':'asdfadsf','time_stamp':'2017-11-29T03:21:37.802Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':11,'thread_id':17,'ourproblem':'asdfas','time_stamp':'2017-12-01T",post
getAreaThreadSize,project dashboard,t112,[{'count(*)':0}],post
getAreaThreadSize,project dashboard,t112,'request success',post
getAreaThreadSize,project dashboard,t112,[{'count(*)':3}],post
getAreaThreadSize,project dashboard,t112,'',post
getAreaThreadSize,project dashboard,t112,"[{'id':17,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:56:45.718Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':18,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:57",post
getAreaThreadSize,project dashboard,t112,'',post
getAreaThreadSize,project dashboard,t112,'',post
checkMyFocus,project dashboard,t112,{'wid':'3'},pre
checkMyFocus,project dashboard,t112,{'API':'/WSG/wondering_area/color_label/text/get'},pre
getAreaThreadSize,project dashboard,t112,[{'count(*)':9}],post
checkMyFocus,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','area':'','wid':'3','author_id':'57c067ec2057905c290083c9'}",pre
checkMyFocus,project dashboard,t112,null,post
add_wf_click,project dashboard,t112,{},pre
add_wf_click,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",pre
add_wf_click,project dashboard,t112,{'API':'/WSG/project/thread/get'},pre
add_wf_click,project dashboard,t112,'response is not null',pre
add_wf_click,project dashboard,t112,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",post
wf_finish  click,project dashboard,t112,'wf_name is not null',pre
wf_finish  click,project dashboard,t112,{'API':'/WSG/wondering_area/add'},pre
wf_finish  click,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wname':'t','keywords':'','wstatus':'accepted','overarchingquestions':'t','whyimportant':'t','authorid':'57c067ec2057905c290083c9','wcreatetime':'2018-08-10T02:53:31.851Z','message':'','project_id':'3'}",pre
wf_finish  click,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','pid':3,'areaid':71}",pre
wf_finish  click,project dashboard,t112,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=71}]','obj':[{'GENERATED_KEY':71}]}",post
wf_finish  click,project dashboard,t112,'requst success',post
wf_finish  click,project dashboard,t112,'response is not null',pre
wf_finish  click,project dashboard,t112,{'API':'/WSG/project/wondering/add'},pre
wf_finish  click,project dashboard,t112,'request success',post
initThread,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",pre
initWondering_area,project dashboard,t112,{'API':'/WSG/wondering_area/get/byprojectid'},pre
initWondering_area,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','pid':'3','authorid':'57c067ec2057905c290083c9'}",pre
callAjaxfunc,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",pre
initThread,project dashboard,t112,{'API':'/WSG/project/thread/get'},pre
initTeacherReminder,project dashboard,t112,{'API':'/WSG/reminder/get/byprojectid'},pre
callAjaxfunc,project dashboard,t112,{'API':'/WSG/project/wondering_area/thread/get'},pre
get_community_info,project dashboard,t112,"{'userdata':{'database':'itm3','token':'20171029163219826664','cid':'57c052ea2057905c29008319'}}",if
get_community_info,project dashboard,t112,'community_id is not null',if
get_community_info,project dashboard,t112,{'community_id':'57c052ea2057905c29008319'},pre
initTeacherReminder,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",pre
get_community_info,project dashboard,t112,{'API':'/WSG/community/byid'},if
initBuddyProject,project dashboard,t112,"{'database':'itm3','token':'20171029163219826664','pid':'3','cid':'57c052ea2057905c29008319'}",pre
initBuddyProject,project dashboard,t112,{'API':'/WSG/my_buddy_project/get'},pre
initBuddyProject,project dashboard,t112,'response is not null',post
initBuddyProject,project dashboard,t112,"[{'id':5,'name':'Open area','logo':'','keywords':'','overarching_questions':'','why_important':'','author_id':'57c055c42057905c29008396','create_time':'2017-11-07T17:33:00.042Z','modify_time':null,'status':'accepted','message':'message','project_id':3,'ar",post
initBuddyProject,project dashboard,t112,'request success',post
initBuddyProject,project dashboard,t112,'request success',post
initBuddyProject,project dashboard,t112,'response is not null',post
initBuddyProject,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",post
initBuddyProject,project dashboard,t112,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",post
initBuddyProject,project dashboard,t112,"[{'project_title':'5G Environment','wondering_area':'Open area','status':'accepted','overarching_questions':'','thread_name':'Open talk','thread_id':31,'wondering_area_id':5,'project_id':3,'community_id':'Guilderland Elementary School'},{'project_title':'",post
callAjaxfunc,project dashboard,t112,'response is not null',post
callAjaxfunc,project dashboard,t112,{'API':'/WSG/color_label/get'},pre
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",post
callAjaxfunc,project dashboard,t112,{'API':'/WSG/thread/color_label/get'},post
callAjaxfunc,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",pre
callAjaxfunc,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",post
callAjaxfunc,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",post
callAjaxfunc,project dashboard,t112,"[{'id':7,'title':'1's','project_id':3,'content':'1'a','create_time':'2018-08-10T02:48:50.055Z','status':'active'},{'id':6,'title':'1's','project_id':3,'content':'1','create_time':'2018-08-10T02:48:40.455Z','status':'active'},{'id':5,'title':'1','project_i",post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,{'API':'/WSG/wondering_area/area/focus/get'},post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",post
initSuperTalkList,project dashboard,t112,"{'buddy_project_list':[{'community':'Guilderland Elementary School','goal':null,'logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','message':'A','status':'accepted','id':89,'project_id':3,'community_id':'57c052ea2057905c29008319','project",pre
get_community_info,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,{'API':'/WSG/project/note/count/get'},post
initSuperTalkList,project dashboard,t112,"{'database':'super_talk','token':'123456'}",pre
get_community_info,project dashboard,t112,"[{'id':12,'community_name':'Guilderland Elementary School','localdb':'localdb','community_id':'57c052ea2057905c29008319','country':'fa','city':'fas','school_name':'Guilderland Elementary School','status':'active','kfdb':'','URL':'','username':'','password",post
initSuperTalkList,project dashboard,t112,{'API':'/WSG/supertalk/get/all'},pre
get_project_info,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",if
callAjaxfunc,project dashboard,t112,'response is not null',if
get_project_info,project dashboard,t112,'project_id is not null',if
get_project_info,project dashboard,t112,"[{'thread_id':31,'wondering_area_id':5,'project_id':3,'area_id':5},{'thread_id':35,'wondering_area_id':7,'project_id':3,'area_id':7},{'thread_id':36,'wondering_area_id':7,'project_id':3,'area_id':7},{'thread_id':38,'wondering_area_id':5,'project_id':3,'ar",post
get_project_info,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,"[{'wondering_area_id':7,'wondering_area':'How does water pollution happen?','color_label':null},{'wondering_area_id':5,'wondering_area':'Open area','color_label':'0109fe'}]",post
get_community_info,project dashboard,t112,'response is not null',if
callAjaxfunc,project dashboard,t112,'response is not null',post
callAjaxfunc,project dashboard,t112,"[{'wondering_area_id':7,'wondering_area':'How does water pollution happen?','my_focus':'yes'},{'wondering_area_id':5,'wondering_area':'Open area','my_focus':'no'}]",post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,'response is not null',post
callAjaxfunc,project dashboard,t112,'request success',post
callAjaxfunc,project dashboard,t112,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313']}",post
callAjaxfunc,project dashboard,t112,"[{'project_title':'5G Environment','wondering_area':'A','size':5},{'project_title':'5G Environment','wondering_area':'Open area','size':3280},{'project_title':'5G Environment','wondering_area':'How does water pollution happen?','size':8},{'project_title':",post
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':5}",pre
getAreaThreadSize,project dashboard,t112,{'wid':5},pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':8}",pre
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,{'wid':8},pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':67}",pre
getAreaThreadSize,project dashboard,t112,{'wid':68},pre
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':68}",pre
getAreaThreadSize,project dashboard,t112,{'wid':67},pre
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,{'wid':69},pre
getAreaThreadSize,project dashboard,t112,{'wid':70},pre
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':70}",pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':71}",pre
getAreaThreadSize,project dashboard,t112,"{'database':'localdb','token':'20171029163219826664','wid':69}",pre
getAreaThreadSize,project dashboard,t112,{'wid':71},pre
getAreaThreadSize,project dashboard,t112,{'API':'/WSG/area/thread/note/count/get'},pre
getAreaThreadSize,project dashboard,t112,"[{'id':16,'question':'asdf','author_id':null,'description':'','issues':'sdfasd','create_time':'2017-11-29T00:54:12.860Z','community':'Guilderland Elementary School','project_id':4,'community_id':'57c052ea2057905c29008319','status':'accepted','resources':n",post
getAreaThreadSize,project dashboard,t112,'request success',post
initSingleSuperTalk,project dashboard,t112,{'API':'/WSG/supertalk/get/numberofnote'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'API':'/WSG/supertalk/jot/get/byid'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'id':16},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':16}",pre
initSingleSuperTalk,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':16}",pre
initSingleSuperTalk,project dashboard,t112,"{'topic':'asdf','id':16}",pre
initSingleSuperTalk,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':17}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'API':'/WSG/supertalk/jot/get/byid'},pre
initSingleSuperTalk,project dashboard,t112,"{'topic':'12312','id':17}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':17}",pre
initSingleSuperTalk,project dashboard,t112,{'API':'/WSG/supertalk/get/numberofnote'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'id':17},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'id':26},pre
initSingleSuperTalk,project dashboard,t112,"{'topic':'Q','id':26}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'API':'/WSG/supertalk/jot/get/byid'},pre
initSingleSuperTalk,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':26}",pre
initSingleSuperTalk,project dashboard,t112,{'API':'/WSG/supertalk/get/numberofnote'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':26}",pre
initSingleSuperTalk,project dashboard,t112,{'API':'/WSG/supertalk/get/numberofnote'},pre
initSingleSuperTalk,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':27}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'API':'/WSG/supertalk/jot/get/byid'},pre
initSingleSuperTalk,project dashboard,t112,"{'topic':'Test','id':28}",pre
initSingleSuperTalk,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':28}",pre
initSingleSuperTalk,project dashboard,t112,{'API':'/WSG/supertalk/get/numberofnote'},pre
initSingleSuperTalk,project dashboard,t112,"{'topic':'BBB','id':27}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'id':27},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':27}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'API':'/WSG/supertalk/jot/get/byid'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'id':28},pre
initSingleSuperTalk,project dashboard,t112,"{'topic':'Test2','id':29}",pre
initSingleSuperTalk,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':29}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,{'id':29},pre
initSingleSuperTalk,project dashboard,t112,{'API':'/WSG/supertalk/get/numberofnote'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t112,"{'database':'super_talk','token':'123456','sid':29}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t113,"{'database':'super_talk','token':'123456','sid':28}",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t113,{'API':'/WSG/supertalk/jot/get/byid'},pre
initSingleSuperTalk,project dashboard,t113,{'API':'/WSG/supertalk/get/numberofnote'},pre
getSuperTalkJOTBySuperTalkId,project dashboard,t113,{'id':30},pre
initSingleSuperTalk,project dashboard,t113,"{'topic':'Test123','id':30}",pre
initSingleSuperTalk,project dashboard,t113,"{'database':'super_talk','token':'123456','sid':30}",pre
update,project dashboard,t113,"{'localdb ':'localdb','community_id':'57c052ea2057905c29008319','isCrossProject':false,'project_id':'3','super_token':'123456','token':'20171029163219826664','id':'57c067ec2057905c290083c9','path':'http://localhost:8080/ITM3/project/ourspace/dashboard.jsp",pre
update,project dashboard,t113,'HTML DOM Operation',post
get_project_info,project dashboard,t113,"[{'id':3,'access_code_read_only':'V','access_code_read_write':'S','access_code_manage':'T','title':'5G Environment','logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','goal':'Why pollution','school_year_from':'2013/1','school_year_to':'20",post
get_project_info,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,"[{'wondering_area':'Open area','thread_name':'Open talk','size':36},{'wondering_area':'Open area','thread_name':'asd','size':266},{'wondering_area':'Open area','thread_name':'cxzc','size':2967},{'wondering_area':'Open area','thread_name':'test','size':4},",pre
getSuperTalkJOTBySuperTalkId,project dashboard,t113,{'API':'/WSG/supertalk/jot/get/byid'},pre
get_project_info,project dashboard,t113,'response is not null',post
update,project dashboard,t113,{'source':'source'},pre
getAreaThreadSize,project dashboard,t113,'request success',post
getSuperTalkJOTBySuperTalkId,project dashboard,t113,"{'database':'super_talk','token':'123456','sid':30}",pre
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6']}",post
getAreaThreadSize,project dashboard,t113,null,pre
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t113,"[{'wondering_area':'test','thread_name':'asd','size':266},{'wondering_area':'test','thread_name':'New Test','size':46},{'wondering_area':'test','thread_name':'Just Note','size':1}]",pre
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6']}",post
getAreaThreadSize,project dashboard,t113,null,pre
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,null,pre
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t113,null,pre
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t113,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",post
getAreaThreadSize,project dashboard,t113,null,pre
getAreaThreadSize,project dashboard,t113,[{'count(*)':0}],post
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,"[{'id':5,'thread_id':17,'ourproblem':'asdfadsf','time_stamp':'2017-11-29T03:21:37.802Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':11,'thread_id':17,'ourproblem':'asdfas','time_stamp':'2017-12-01T",post
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,[{'count(*)':154}],post
getAreaThreadSize,project dashboard,t113,[{'count(*)':8}],post
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,"[{'id':12,'thread_id':26,'ourproblem':' asdf<br />','time_stamp':'2017-12-18T21:33:01.809Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':13,'thread_id':26,'ourproblem':' asdf','time_stamp':'2017-12-",post
getAreaThreadSize,project dashboard,t113,[{'count(*)':14}],post
getAreaThreadSize,project dashboard,t113,'request success',post
getAreaThreadSize,project dashboard,t113,[{'count(*)':3}],post
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,[{'count(*)':0}],post
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,"[{'id':17,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:56:45.718Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':18,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:57",post
getAreaThreadSize,project dashboard,t113,'',post
getAreaThreadSize,project dashboard,t113,[{'count(*)':9}],post
getAreaThreadSize,project dashboard,t113,'HTML DOM Operation',POST
getAreaThreadSize,project dashboard,t113,'HTML DOM Operation',POST
getAreaThreadSize,project dashboard,t113,'HTML DOM Operation',POST
getAreaThreadSize,project dashboard,t113,'HTML DOM Operation',POST
checkMyFocus,project dashboard,t113,{'wid':'3'},pre
checkMyFocus,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','area':'','wid':'3','author_id':'57c067ec2057905c290083c9'}",pre
checkMyFocus,project dashboard,t113,{'API':'/WSG/wondering_area/color_label/text/get'},pre
checkMyFocus,project dashboard,t113,null,post
add_wf_click,project dashboard,t113,{},pre
add_wf_click,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",pre
add_wf_click,project dashboard,t113,{'API':'/WSG/project/thread/get'},pre
add_wf_click,project dashboard,t113,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",post
add_wf_click,project dashboard,t113,'response is not null',pre
wf_finish  click,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','wname':'1','keywords':'','wstatus':'accepted','overarchingquestions':'','whyimportant':'1','authorid':'57c067ec2057905c290083c9','wcreatetime':'2018-08-10T02:54:09.046Z','message':'','project_id':'3'}",pre
wf_finish  click,project dashboard,t113,{'API':'/WSG/wondering_area/add'},pre
wf_finish  click,project dashboard,t113,'wf_name is not null',pre
wf_finish  click,project dashboard,t113,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=72}]','obj':[{'GENERATED_KEY':72}]}",post
wf_finish  click,project dashboard,t113,'requst success',post
wf_finish  click,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','pid':3,'areaid':72}",pre
wf_finish  click,project dashboard,t113,'response is not null',pre
wf_finish  click,project dashboard,t113,{'API':'/WSG/project/wondering/add'},pre
wf_finish  click,project dashboard,t113,'request success',post
initWondering_area,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','pid':'3','authorid':'57c067ec2057905c290083c9'}",pre
initThread,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",pre
initWondering_area,project dashboard,t113,{'API':'/WSG/wondering_area/get/byprojectid'},pre
initThread,project dashboard,t113,{'API':'/WSG/project/thread/get'},pre
callAjaxfunc,project dashboard,t113,{'API':'/WSG/project/wondering_area/thread/get'},pre
callAjaxfunc,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",pre
initTeacherReminder,project dashboard,t113,{'API':'/WSG/reminder/get/byprojectid'},pre
initTeacherReminder,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",pre
get_community_info,project dashboard,t113,'community_id is not null',if
get_community_info,project dashboard,t113,"{'userdata':{'database':'itm3','token':'20171029163219826664','cid':'57c052ea2057905c29008319'}}",if
initBuddyProject,project dashboard,t113,"{'database':'itm3','token':'20171029163219826664','pid':'3','cid':'57c052ea2057905c29008319'}",pre
get_community_info,project dashboard,t113,{'community_id':'57c052ea2057905c29008319'},pre
initBuddyProject,project dashboard,t113,'request success',post
get_community_info,project dashboard,t113,{'API':'/WSG/community/byid'},if
initBuddyProject,project dashboard,t113,'response is not null',post
initBuddyProject,project dashboard,t113,"[{'id':5,'name':'Open area','logo':'','keywords':'','overarching_questions':'','why_important':'','author_id':'57c055c42057905c29008396','create_time':'2017-11-07T17:33:00.042Z','modify_time':null,'status':'accepted','message':'message','project_id':3,'ar",post
initBuddyProject,project dashboard,t113,{'API':'/WSG/my_buddy_project/get'},pre
initBuddyProject,project dashboard,t113,'response is not null',post
initBuddyProject,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",post
initBuddyProject,project dashboard,t113,'request success',post
callAjaxfunc,project dashboard,t113,'request success',post
initBuddyProject,project dashboard,t113,"[{'project_title':'5G Environment','wondering_area':'Open area','status':'accepted','overarching_questions':'','thread_name':'Open talk','thread_id':31,'wondering_area_id':5,'project_id':3,'community_id':'Guilderland Elementary School'},{'project_title':'",post
initBuddyProject,project dashboard,t113,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",post
callAjaxfunc,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",pre
callAjaxfunc,project dashboard,t113,'response is not null',post
callAjaxfunc,project dashboard,t113,{'API':'/WSG/color_label/get'},pre
callAjaxfunc,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",post
callAjaxfunc,project dashboard,t113,{'API':'/WSG/thread/color_label/get'},post
callAjaxfunc,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",post
callAjaxfunc,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",post
callAjaxfunc,project dashboard,t113,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",post
callAjaxfunc,project dashboard,t113,{'API':'/WSG/wondering_area/area/focus/get'},post
get_community_info,project dashboard,t113,'response is not null',if
