7439,"{'database':'super_talk','token':'123456','sid':30}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7440,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7441,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6']}",project dashboard,getAreaThreadSize,post,t112
7442,'request success',project dashboard,getAreaThreadSize,post,t112
7443,null,project dashboard,getAreaThreadSize,pre,t112
7444,'request success',project dashboard,getAreaThreadSize,post,t112
7445,"[{'wondering_area':'Open area','thread_name':'Open talk','size':36},{'wondering_area':'Open area','thread_name':'asd','size':266},{'wondering_area':'Open area','thread_name':'cxzc','size':2967},{'wondering_area':'Open area','thread_name':'test','size':4},",project dashboard,getAreaThreadSize,pre,t112
7446,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t112
7447,'request success',project dashboard,getAreaThreadSize,post,t112
7448,"[{'wondering_area':'test','thread_name':'asd','size':266},{'wondering_area':'test','thread_name':'New Test','size':46},{'wondering_area':'test','thread_name':'Just Note','size':1}]",project dashboard,getAreaThreadSize,pre,t112
7449,null,project dashboard,getAreaThreadSize,pre,t112
7450,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t112
7451,null,project dashboard,getAreaThreadSize,pre,t112
7452,'request success',project dashboard,getAreaThreadSize,post,t112
7453,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t112
7454,'request success',project dashboard,getAreaThreadSize,post,t112
7455,'request success',project dashboard,getAreaThreadSize,post,t112
7456,'',project dashboard,getAreaThreadSize,post,t112
7457,"{'area_size':['5G Environment/A_4','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t112
7458,[{'count(*)':154}],project dashboard,getAreaThreadSize,post,t112
7459,'',project dashboard,getAreaThreadSize,post,t112
7460,null,project dashboard,getAreaThreadSize,pre,t112
7461,'request success',project dashboard,getAreaThreadSize,post,t112
7462,[{'count(*)':0}],project dashboard,getAreaThreadSize,post,t112
7463,[{'count(*)':14}],project dashboard,getAreaThreadSize,post,t112
7464,"[{'id':12,'thread_id':26,'ourproblem':' asdf<br />','time_stamp':'2017-12-18T21:33:01.809Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':13,'thread_id':26,'ourproblem':' asdf','time_stamp':'2017-12-",project dashboard,getAreaThreadSize,post,t112
7465,[{'count(*)':8}],project dashboard,getAreaThreadSize,post,t112
7466,'',project dashboard,getAreaThreadSize,post,t112
7467,'',project dashboard,getAreaThreadSize,post,t112
7468,'request success',project dashboard,getAreaThreadSize,post,t112
7469,"[{'id':5,'thread_id':17,'ourproblem':'asdfadsf','time_stamp':'2017-11-29T03:21:37.802Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':11,'thread_id':17,'ourproblem':'asdfas','time_stamp':'2017-12-01T",project dashboard,getAreaThreadSize,post,t112
7470,[{'count(*)':0}],project dashboard,getAreaThreadSize,post,t112
7471,'request success',project dashboard,getAreaThreadSize,post,t112
7472,[{'count(*)':3}],project dashboard,getAreaThreadSize,post,t112
7473,'',project dashboard,getAreaThreadSize,post,t112
7474,"[{'id':17,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:56:45.718Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':18,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:57",project dashboard,getAreaThreadSize,post,t112
7475,'',project dashboard,getAreaThreadSize,post,t112
7476,'',project dashboard,getAreaThreadSize,post,t112
7477,{'wid':'3'},project dashboard,checkMyFocus,pre,t112
7478,{'API':'/WSG/wondering_area/color_label/text/get'},project dashboard,checkMyFocus,pre,t112
7479,[{'count(*)':9}],project dashboard,getAreaThreadSize,post,t112
7480,"{'database':'localdb','token':'20171029163219826664','area':'','wid':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,checkMyFocus,pre,t112
7481,null,project dashboard,checkMyFocus,post,t112
7482,{},project dashboard,add_wf_click,pre,t112
7483,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,add_wf_click,pre,t112
7484,{'API':'/WSG/project/thread/get'},project dashboard,add_wf_click,pre,t112
7485,'response is not null',project dashboard,add_wf_click,pre,t112
7486,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",project dashboard,add_wf_click,post,t112
7487,'wf_name is not null',project dashboard,wf_finish  click,pre,t112
7488,{'API':'/WSG/wondering_area/add'},project dashboard,wf_finish  click,pre,t112
7489,"{'database':'localdb','token':'20171029163219826664','wname':'t','keywords':'','wstatus':'accepted','overarchingquestions':'t','whyimportant':'t','authorid':'57c067ec2057905c290083c9','wcreatetime':'2018-08-10T02:53:31.851Z','message':'','project_id':'3'}",project dashboard,wf_finish  click,pre,t112
7490,"{'database':'localdb','token':'20171029163219826664','pid':3,'areaid':71}",project dashboard,wf_finish  click,pre,t112
7491,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=71}]','obj':[{'GENERATED_KEY':71}]}",project dashboard,wf_finish  click,post,t112
7492,'requst success',project dashboard,wf_finish  click,post,t112
7493,'response is not null',project dashboard,wf_finish  click,pre,t112
7494,{'API':'/WSG/project/wondering/add'},project dashboard,wf_finish  click,pre,t112
7495,'request success',project dashboard,wf_finish  click,post,t112
7496,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,initThread,pre,t112
7497,{'API':'/WSG/wondering_area/get/byprojectid'},project dashboard,initWondering_area,pre,t112
7498,"{'database':'localdb','token':'20171029163219826664','pid':'3','authorid':'57c067ec2057905c290083c9'}",project dashboard,initWondering_area,pre,t112
7499,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",project dashboard,callAjaxfunc,pre,t112
7500,{'API':'/WSG/project/thread/get'},project dashboard,initThread,pre,t112
7501,{'API':'/WSG/reminder/get/byprojectid'},project dashboard,initTeacherReminder,pre,t112
7502,{'API':'/WSG/project/wondering_area/thread/get'},project dashboard,callAjaxfunc,pre,t112
7503,"{'userdata':{'database':'itm3','token':'20171029163219826664','cid':'57c052ea2057905c29008319'}}",project dashboard,get_community_info,if,t112
7504,'community_id is not null',project dashboard,get_community_info,if,t112
7505,{'community_id':'57c052ea2057905c29008319'},project dashboard,get_community_info,pre,t112
7506,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",project dashboard,initTeacherReminder,pre,t112
7507,{'API':'/WSG/community/byid'},project dashboard,get_community_info,if,t112
7508,"{'database':'itm3','token':'20171029163219826664','pid':'3','cid':'57c052ea2057905c29008319'}",project dashboard,initBuddyProject,pre,t112
7509,{'API':'/WSG/my_buddy_project/get'},project dashboard,initBuddyProject,pre,t112
7510,'response is not null',project dashboard,initBuddyProject,post,t112
7511,"[{'id':5,'name':'Open area','logo':'','keywords':'','overarching_questions':'','why_important':'','author_id':'57c055c42057905c29008396','create_time':'2017-11-07T17:33:00.042Z','modify_time':null,'status':'accepted','message':'message','project_id':3,'ar",project dashboard,initBuddyProject,post,t112
7512,'request success',project dashboard,initBuddyProject,post,t112
7513,'request success',project dashboard,initBuddyProject,post,t112
7514,'response is not null',project dashboard,initBuddyProject,post,t112
7515,"{'database':'localdb','token':'20171029163219826664','pid':'3'}",project dashboard,initBuddyProject,post,t112
7516,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",project dashboard,initBuddyProject,post,t112
7517,"[{'project_title':'5G Environment','wondering_area':'Open area','status':'accepted','overarching_questions':'','thread_name':'Open talk','thread_id':31,'wondering_area_id':5,'project_id':3,'community_id':'Guilderland Elementary School'},{'project_title':'",project dashboard,initBuddyProject,post,t112
7518,'response is not null',project dashboard,callAjaxfunc,post,t112
7519,{'API':'/WSG/color_label/get'},project dashboard,callAjaxfunc,pre,t112
7520,'request success',project dashboard,callAjaxfunc,post,t112
7521,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,post,t112
7522,{'API':'/WSG/thread/color_label/get'},project dashboard,callAjaxfunc,post,t112
7523,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,pre,t112
7524,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,post,t112
7525,"{'database':'localdb','token':'20171029163219826664','project_id':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,callAjaxfunc,post,t112
7526,"[{'id':7,'title':'1's','project_id':3,'content':'1'a','create_time':'2018-08-10T02:48:50.055Z','status':'active'},{'id':6,'title':'1's','project_id':3,'content':'1','create_time':'2018-08-10T02:48:40.455Z','status':'active'},{'id':5,'title':'1','project_i",project dashboard,callAjaxfunc,post,t112
7527,'request success',project dashboard,callAjaxfunc,post,t112
7528,{'API':'/WSG/wondering_area/area/focus/get'},project dashboard,callAjaxfunc,post,t112
7529,'request success',project dashboard,callAjaxfunc,post,t112
7530,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",project dashboard,callAjaxfunc,post,t112
7531,"{'buddy_project_list':[{'community':'Guilderland Elementary School','goal':null,'logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','message':'A','status':'accepted','id':89,'project_id':3,'community_id':'57c052ea2057905c29008319','project",project dashboard,initSuperTalkList,pre,t112
7532,'request success',project dashboard,get_community_info,post,t112
7533,{'API':'/WSG/project/note/count/get'},project dashboard,callAjaxfunc,post,t112
7534,"{'database':'super_talk','token':'123456'}",project dashboard,initSuperTalkList,pre,t112
7535,"[{'id':12,'community_name':'Guilderland Elementary School','localdb':'localdb','community_id':'57c052ea2057905c29008319','country':'fa','city':'fas','school_name':'Guilderland Elementary School','status':'active','kfdb':'','URL':'','username':'','password",project dashboard,get_community_info,post,t112
7536,{'API':'/WSG/supertalk/get/all'},project dashboard,initSuperTalkList,pre,t112
7537,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,get_project_info,if,t112
7538,'response is not null',project dashboard,callAjaxfunc,if,t112
7539,'project_id is not null',project dashboard,get_project_info,if,t112
7540,"[{'thread_id':31,'wondering_area_id':5,'project_id':3,'area_id':5},{'thread_id':35,'wondering_area_id':7,'project_id':3,'area_id':7},{'thread_id':36,'wondering_area_id':7,'project_id':3,'area_id':7},{'thread_id':38,'wondering_area_id':5,'project_id':3,'ar",project dashboard,get_project_info,post,t112
7541,'request success',project dashboard,get_project_info,post,t112
7542,'request success',project dashboard,callAjaxfunc,post,t112
7543,"[{'wondering_area_id':7,'wondering_area':'How does water pollution happen?','color_label':null},{'wondering_area_id':5,'wondering_area':'Open area','color_label':'0109fe'}]",project dashboard,callAjaxfunc,post,t112
7544,'response is not null',project dashboard,get_community_info,if,t112
7545,'response is not null',project dashboard,callAjaxfunc,post,t112
7546,"[{'wondering_area_id':7,'wondering_area':'How does water pollution happen?','my_focus':'yes'},{'wondering_area_id':5,'wondering_area':'Open area','my_focus':'no'}]",project dashboard,callAjaxfunc,post,t112
7547,'request success',project dashboard,callAjaxfunc,post,t112
7548,'request success',project dashboard,callAjaxfunc,post,t112
7549,'request success',project dashboard,callAjaxfunc,post,t112
7550,'response is not null',project dashboard,callAjaxfunc,post,t112
7551,'request success',project dashboard,callAjaxfunc,post,t112
7552,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313']}",project dashboard,callAjaxfunc,post,t112
7553,"[{'project_title':'5G Environment','wondering_area':'A','size':5},{'project_title':'5G Environment','wondering_area':'Open area','size':3280},{'project_title':'5G Environment','wondering_area':'How does water pollution happen?','size':8},{'project_title':",project dashboard,callAjaxfunc,post,t112
7554,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7555,"{'database':'localdb','token':'20171029163219826664','wid':5}",project dashboard,getAreaThreadSize,pre,t112
7556,{'wid':5},project dashboard,getAreaThreadSize,pre,t112
7557,"{'database':'localdb','token':'20171029163219826664','wid':8}",project dashboard,getAreaThreadSize,pre,t112
7558,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7559,{'wid':8},project dashboard,getAreaThreadSize,pre,t112
7560,"{'database':'localdb','token':'20171029163219826664','wid':67}",project dashboard,getAreaThreadSize,pre,t112
7561,{'wid':68},project dashboard,getAreaThreadSize,pre,t112
7562,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7563,"{'database':'localdb','token':'20171029163219826664','wid':68}",project dashboard,getAreaThreadSize,pre,t112
7564,{'wid':67},project dashboard,getAreaThreadSize,pre,t112
7565,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7566,{'wid':69},project dashboard,getAreaThreadSize,pre,t112
7567,{'wid':70},project dashboard,getAreaThreadSize,pre,t112
7568,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7569,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7570,"{'database':'localdb','token':'20171029163219826664','wid':70}",project dashboard,getAreaThreadSize,pre,t112
7571,"{'database':'localdb','token':'20171029163219826664','wid':71}",project dashboard,getAreaThreadSize,pre,t112
7572,"{'database':'localdb','token':'20171029163219826664','wid':69}",project dashboard,getAreaThreadSize,pre,t112
7573,{'wid':71},project dashboard,getAreaThreadSize,pre,t112
7574,{'API':'/WSG/area/thread/note/count/get'},project dashboard,getAreaThreadSize,pre,t112
7575,"[{'id':16,'question':'asdf','author_id':null,'description':'','issues':'sdfasd','create_time':'2017-11-29T00:54:12.860Z','community':'Guilderland Elementary School','project_id':4,'community_id':'57c052ea2057905c29008319','status':'accepted','resources':n",project dashboard,getAreaThreadSize,post,t112
7576,'request success',project dashboard,getAreaThreadSize,post,t112
7577,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t112
7578,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7579,{'id':16},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7580,"{'database':'super_talk','token':'123456','sid':16}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7581,"{'database':'super_talk','token':'123456','sid':16}",project dashboard,initSingleSuperTalk,pre,t112
7582,"{'topic':'asdf','id':16}",project dashboard,initSingleSuperTalk,pre,t112
7583,"{'database':'super_talk','token':'123456','sid':17}",project dashboard,initSingleSuperTalk,pre,t112
7584,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7585,"{'topic':'12312','id':17}",project dashboard,initSingleSuperTalk,pre,t112
7586,"{'database':'super_talk','token':'123456','sid':17}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7587,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t112
7588,{'id':17},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7589,{'id':26},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7590,"{'topic':'Q','id':26}",project dashboard,initSingleSuperTalk,pre,t112
7591,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7592,"{'database':'super_talk','token':'123456','sid':26}",project dashboard,initSingleSuperTalk,pre,t112
7593,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t112
7594,"{'database':'super_talk','token':'123456','sid':26}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7595,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t112
7596,"{'database':'super_talk','token':'123456','sid':27}",project dashboard,initSingleSuperTalk,pre,t112
7597,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7598,"{'topic':'Test','id':28}",project dashboard,initSingleSuperTalk,pre,t112
7599,"{'database':'super_talk','token':'123456','sid':28}",project dashboard,initSingleSuperTalk,pre,t112
7600,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t112
7601,"{'topic':'BBB','id':27}",project dashboard,initSingleSuperTalk,pre,t112
7602,{'id':27},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7603,"{'database':'super_talk','token':'123456','sid':27}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7604,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7605,{'id':28},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7606,"{'topic':'Test2','id':29}",project dashboard,initSingleSuperTalk,pre,t112
7607,"{'database':'super_talk','token':'123456','sid':29}",project dashboard,initSingleSuperTalk,pre,t112
7608,{'id':29},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7609,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t112
7610,"{'database':'super_talk','token':'123456','sid':29}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t112
7611,"{'database':'super_talk','token':'123456','sid':28}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t113
7612,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t113
7613,{'API':'/WSG/supertalk/get/numberofnote'},project dashboard,initSingleSuperTalk,pre,t113
7614,{'id':30},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t113
7615,"{'topic':'Test123','id':30}",project dashboard,initSingleSuperTalk,pre,t113
7616,"{'database':'super_talk','token':'123456','sid':30}",project dashboard,initSingleSuperTalk,pre,t113
7617,"{'localdb ':'localdb','community_id':'57c052ea2057905c29008319','isCrossProject':false,'project_id':'3','super_token':'123456','token':'20171029163219826664','id':'57c067ec2057905c290083c9','path':'http://localhost:8080/ITM3/project/ourspace/dashboard.jsp",project dashboard,update,pre,t113
7618,'HTML DOM Operation',project dashboard,update,post,t113
7619,"[{'id':3,'access_code_read_only':'V','access_code_read_write':'S','access_code_manage':'T','title':'5G Environment','logo':'/IFS/resources/data/201711071511579201711010924317eco.jpeg','goal':'Why pollution','school_year_from':'2013/1','school_year_to':'20",project dashboard,get_project_info,post,t113
7620,'request success',project dashboard,get_project_info,post,t113
7621,"[{'wondering_area':'Open area','thread_name':'Open talk','size':36},{'wondering_area':'Open area','thread_name':'asd','size':266},{'wondering_area':'Open area','thread_name':'cxzc','size':2967},{'wondering_area':'Open area','thread_name':'test','size':4},",project dashboard,getAreaThreadSize,pre,t113
7622,{'API':'/WSG/supertalk/jot/get/byid'},project dashboard,getSuperTalkJOTBySuperTalkId,pre,t113
7623,'response is not null',project dashboard,get_project_info,post,t113
7624,{'source':'source'},project dashboard,update,pre,t113
7625,'request success',project dashboard,getAreaThreadSize,post,t113
7626,"{'database':'super_talk','token':'123456','sid':30}",project dashboard,getSuperTalkJOTBySuperTalkId,pre,t113
7627,'request success',project dashboard,getAreaThreadSize,post,t113
7628,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6']}",project dashboard,getAreaThreadSize,post,t113
7629,null,project dashboard,getAreaThreadSize,pre,t113
7630,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t113
7631,"[{'wondering_area':'test','thread_name':'asd','size':266},{'wondering_area':'test','thread_name':'New Test','size':46},{'wondering_area':'test','thread_name':'Just Note','size':1}]",project dashboard,getAreaThreadSize,pre,t113
7632,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6']}",project dashboard,getAreaThreadSize,post,t113
7633,null,project dashboard,getAreaThreadSize,pre,t113
7634,'request success',project dashboard,getAreaThreadSize,post,t113
7635,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t113
7636,'request success',project dashboard,getAreaThreadSize,post,t113
7637,null,project dashboard,getAreaThreadSize,pre,t113
7638,'request success',project dashboard,getAreaThreadSize,post,t113
7639,'request success',project dashboard,getAreaThreadSize,post,t113
7640,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t113
7641,null,project dashboard,getAreaThreadSize,pre,t113
7642,'',project dashboard,getAreaThreadSize,post,t113
7643,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t113
7644,"{'area_size':['5G Environment/A_5','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','Open area/Open talk_36','Open area/asd_266','Open area/cxzc_2967','Open area/test_4','Open area/new_test_6','",project dashboard,getAreaThreadSize,post,t113
7645,null,project dashboard,getAreaThreadSize,pre,t113
7646,[{'count(*)':0}],project dashboard,getAreaThreadSize,post,t113
7647,'request success',project dashboard,getAreaThreadSize,post,t113
7648,"[{'id':5,'thread_id':17,'ourproblem':'asdfadsf','time_stamp':'2017-11-29T03:21:37.802Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':11,'thread_id':17,'ourproblem':'asdfas','time_stamp':'2017-12-01T",project dashboard,getAreaThreadSize,post,t113
7649,'request success',project dashboard,getAreaThreadSize,post,t113
7650,'',project dashboard,getAreaThreadSize,post,t113
7651,'request success',project dashboard,getAreaThreadSize,post,t113
7652,[{'count(*)':154}],project dashboard,getAreaThreadSize,post,t113
7653,[{'count(*)':8}],project dashboard,getAreaThreadSize,post,t113
7654,'',project dashboard,getAreaThreadSize,post,t113
7655,'',project dashboard,getAreaThreadSize,post,t113
7656,"[{'id':12,'thread_id':26,'ourproblem':' asdf<br />','time_stamp':'2017-12-18T21:33:01.809Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':13,'thread_id':26,'ourproblem':' asdf','time_stamp':'2017-12-",project dashboard,getAreaThreadSize,post,t113
7657,[{'count(*)':14}],project dashboard,getAreaThreadSize,post,t113
7658,'request success',project dashboard,getAreaThreadSize,post,t113
7659,[{'count(*)':3}],project dashboard,getAreaThreadSize,post,t113
7660,'',project dashboard,getAreaThreadSize,post,t113
7661,[{'count(*)':0}],project dashboard,getAreaThreadSize,post,t113
7662,'',project dashboard,getAreaThreadSize,post,t113
7663,"[{'id':17,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:56:45.718Z','author':'57c067ec2057905c290083c9','bigidea':'','more':'','editor_id':null,'modify_time':null},{'id':18,'thread_id':27,'ourproblem':' 333','time_stamp':'2018-05-04T04:57",project dashboard,getAreaThreadSize,post,t113
7664,'',project dashboard,getAreaThreadSize,post,t113
7665,[{'count(*)':9}],project dashboard,getAreaThreadSize,post,t113
7666,'HTML DOM Operation',project dashboard,getAreaThreadSize,POST,t113
7667,'HTML DOM Operation',project dashboard,getAreaThreadSize,POST,t113
7668,'HTML DOM Operation',project dashboard,getAreaThreadSize,POST,t113
7669,'HTML DOM Operation',project dashboard,getAreaThreadSize,POST,t113
7670,{'wid':'3'},project dashboard,checkMyFocus,pre,t113
7671,"{'database':'localdb','token':'20171029163219826664','area':'','wid':'3','author_id':'57c067ec2057905c290083c9'}",project dashboard,checkMyFocus,pre,t113
7672,{'API':'/WSG/wondering_area/color_label/text/get'},project dashboard,checkMyFocus,pre,t113
7673,null,project dashboard,checkMyFocus,post,t113
7674,{},project dashboard,add_wf_click,pre,t113
7675,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,add_wf_click,pre,t113
7676,{'API':'/WSG/project/thread/get'},project dashboard,add_wf_click,pre,t113
7677,"[{'id':31,'project_id':3,'thread_id':31,'author_id':'57c055c42057905c29008396','threadfocus':'Open talk','create_time':'2017-11-07T17:33:00.163Z','resources':'','keywords':''},{'id':33,'project_id':3,'thread_id':33,'author_id':'57c067ec2057905c290083c9','",project dashboard,add_wf_click,post,t113
7678,'response is not null',project dashboard,add_wf_click,pre,t113
7679,"{'database':'localdb','token':'20171029163219826664','wname':'1','keywords':'','wstatus':'accepted','overarchingquestions':'','whyimportant':'1','authorid':'57c067ec2057905c290083c9','wcreatetime':'2018-08-10T02:54:09.046Z','message':'','project_id':'3'}",project dashboard,wf_finish  click,pre,t113
7680,{'API':'/WSG/wondering_area/add'},project dashboard,wf_finish  click,pre,t113
7681,'wf_name is not null',project dashboard,wf_finish  click,pre,t113
7682,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=72}]','obj':[{'GENERATED_KEY':72}]}",project dashboard,wf_finish  click,post,t113
7683,'requst success',project dashboard,wf_finish  click,post,t113
7684,"{'database':'localdb','token':'20171029163219826664','pid':3,'areaid':72}",project dashboard,wf_finish  click,pre,t113
7685,'response is not null',project dashboard,wf_finish  click,pre,t113
7686,{'API':'/WSG/project/wondering/add'},project dashboard,wf_finish  click,pre,t113
7687,'request success',project dashboard,wf_finish  click,post,t113
7688,"{'database':'localdb','token':'20171029163219826664','pid':'3','authorid':'57c067ec2057905c290083c9'}",project dashboard,initWondering_area,pre,t113
7689,"{'database':'localdb','token':'20171029163219826664','projectid':'3'}",project dashboard,initThread,pre,t113
7690,{'API':'/WSG/wondering_area/get/byprojectid'},project dashboard,initWondering_area,pre,t113
7691,{'API':'/WSG/project/thread/get'},project dashboard,initThread,pre,t113
7692,{'API':'/WSG/project/wondering_area/thread/get'},project dashboard,callAjaxfunc,pre,t113
7693,"{'database':'localdb','token':'20171029163219826664','project_id':'3'}",project dashboard,callAjaxfunc,pre,t113
